======================================================
          DUMPING JIRA DAILY REPORTS
Fri Sep 29 11:44:27 UTC 2017
======================================================
*** Collect from date: 2017-09-28
*** Collect to   date: 2017-09-29
---------------------------
PRTG: retrieving PRTG / HOSTS
API CALL: https://prtg.xtratelecom.es/api/table.xml?username=alvaro.paricio@masmovil.com&passhash=2990680966&count=10000&content=devices&columns=objid,group,host,device,sensor,status,parent,parentid,location,type,name,message&output=csvtable
<Response [200]>
"ID","ID(RAW)","Grupo","Grupo(RAW)","Host","Host(RAW)","Aparato","Aparato(RAW)","Sensor","Sensor(RAW)","Estado","Estado(RAW)","Nodriza","Nodriza(RAW)","ID nodriza","ID nodriza(RAW)","Ubicación","Ubicación(RAW)","Tipo","Tipo(RAW)","Objeto","Objeto(RAW)","Mensaje","Mensaje(RAW)"
"42360","42360","EJECUTIVA SAMANA","EJECUTIVA SAMANA","212.230.121.4","212.230.121.4","323132 Ejecutiva Samana","323132 Ejecutiva Samana","","","Disponible","3","","","42359","42359","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","323132 Ejecutiva Samana","323132 Ejecutiva Samana","","OK"
"42401","42401","MEZQUITA MOTOR","MEZQUITA MOTOR","212.230.120.1","212.230.120.1","335056_Mezquita_Motor_10mb_Neo","335056_Mezquita_Motor_10mb_Neo","","","Disponible","3","","","42400","42400","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335056_Mezquita_Motor_10mb_Neo","335056_Mezquita_Motor_10mb_Neo","","OK"
"42413","42413","CVNE (compañia vinícola norte españa )","CVNE (compañia vinícola norte españa )","212.230.126.208","212.230.126.208","333967_Cvne_Loiu_ADSL_Backup","333967_Cvne_Loiu_ADSL_Backup","","","Disponible","3","","","40236","40236","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","333967_Cvne_Loiu_ADSL_Backup","333967_Cvne_Loiu_ADSL_Backup","","OK"
"42455","42455","KLUBER LUBRICATION GMBH IBERICA","KLUBER LUBRICATION GMBH IBERICA","212.230.120.23","212.230.120.23","335300_KLUBER_NEO_10M","335300_KLUBER_NEO_10M","","","Pausado","8","","","42454","42454","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335300_KLUBER_NEO_10M","335300_KLUBER_NEO_10M","","Pausado por dependencia"
"42469","42469","OXICORTES DEL VALLES","OXICORTES DEL VALLES","212.230.120.12","212.230.120.12","335112_OXICORTES_10M_NEO","335112_OXICORTES_10M_NEO","","","Pausado","8","","","42468","42468","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335112_OXICORTES_10M_NEO","335112_OXICORTES_10M_NEO","","Pausado por dependencia"
"42580","42580","ALBA MACREL","ALBA MACREL","212.230.120.27","212.230.120.27","331364_Alba_Marcel_Sede1_10M_SARENET","331364_Alba_Marcel_Sede1_10M_SARENET","","","Pausado","8","","","29636","29636","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","331364_Alba_Marcel_Sede1_10M_SARENET","331364_Alba_Marcel_Sede1_10M_SARENET","","Pausado por dependencia"
"42654","42654","INTERXION","INTERXION","212.230.164.252","212.230.164.252","AGW_mad_itx_01","AGW_mad_itx_01","","","Disponible","3","","","43718","43718","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AGW_mad_itx_01","AGW_mad_itx_01","","OK"
"42819","42819","FRANCHISING CALZEDONIA ESPAÑA","FRANCHISING CALZEDONIA ESPAÑA","212.230.120.24","212.230.120.24","334864_Calzedonia","334864_Calzedonia","","","Pausado","8","","","42818","42818","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","334864_Calzedonia","334864_Calzedonia","","Pausado por dependencia"
"43024","43024","216085 Cablevision Digital Murciana notificaciones","216085 Cablevision Digital Murciana notificaciones","212.231.2.25","212.231.2.25","Cablevisión Digital Murciana (Mikrotik)","Cablevisión Digital Murciana (Mikrotik)","","","Disponible","3","","","39601","39601","","607606770;649205221;693370010;691918799;610714120;607191670;619253203;693925979","Aparato","device","Cablevisión Digital Murciana (Mikrotik)","Cablevisión Digital Murciana (Mikrotik)","","OK"
"43140","43140","ECAMED BARCELONA S.L.U.","ECAMED BARCELONA S.L.U.","212.230.121.6","212.230.121.6","ECAMED_BCN_GW (ECAMED BARCELONA) [Cisco Device]","ECAMED_BCN_GW (ECAMED BARCELONA) [Cisco Device]","","","Disponible","3","","","43139","43139","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ECAMED_BCN_GW (ECAMED BARCELONA) [Cisco Device]","ECAMED_BCN_GW (ECAMED BARCELONA) [Cisco Device]","","OK"
"43163","43163","CT AXION VALENCINA 1","CT AXION VALENCINA 1","212.231.2.37","212.231.2.37","sw278000_Pilas_bckp","sw278000_Pilas_bckp","","","Disponible","3","","","49538","49538","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","sw278000_Pilas_bckp","sw278000_Pilas_bckp","","OK"
"43168","43168","278000 Television Pilas Notificaciones","278000 Television Pilas Notificaciones","212.231.2.45","212.231.2.45","Television Pilas Circuito troncal ppal","Television Pilas Circuito troncal ppal","","","Disponible","3","","","43167","43167","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Television Pilas Circuito troncal ppal","Television Pilas Circuito troncal ppal","","OK"
"43169","43169","278000 Television Pilas Notificaciones","278000 Television Pilas Notificaciones","212.231.2.37","212.231.2.37","Television Pilas Circuito troncal bckp","Television Pilas Circuito troncal bckp","","","Disponible","3","","","43167","43167","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Television Pilas Circuito troncal bckp","Television Pilas Circuito troncal bckp","","OK"
"43179","43179","HURCHILLO-Orihuela","HURCHILLO-Orihuela","10.97.10.242","10.97.10.242","215005_CanalTV_bckp","215005_CanalTV_bckp","","","Pausado","8","","","43173","43173","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","215005_CanalTV_bckp","215005_CanalTV_bckp","","Pausado por dependencia"
"43251","43251","Interconexión BT","Interconexión BT","10.97.116.17","10.97.116.17","AGW17 (NEBA)","AGW17 (NEBA)","","","Disponible","3","","","43250","43250","","Calle Isabel de colbrand 6. Madrid","Aparato","device","AGW17 (NEBA)","AGW17 (NEBA)","","OK"
"43280","43280","Interconexión ONO","Interconexión ONO","212.230.6.12","212.230.6.12","AGR_sp_mad_C02 (ITX ONO1)","AGR_sp_mad_C02 (ITX ONO1)","","","Disponible","3","","","43279","43279","","Calle Isabel de colbrand 6. Madrid","Aparato","device","AGR_sp_mad_C02 (ITX ONO1)","AGR_sp_mad_C02 (ITX ONO1)","","OK"
"43282","43282","Interconexión ONO","Interconexión ONO","10.97.116.17","10.97.116.17","SWI_sp_mad_C17 (ITX ONO2)","SWI_sp_mad_C17 (ITX ONO2)","","","Disponible","3","","","43279","43279","","Calle Isabel de colbrand 6. Madrid","Aparato","device","SWI_sp_mad_C17 (ITX ONO2)","SWI_sp_mad_C17 (ITX ONO2)","","OK"
"43361","43361","Interconexión TELEFÓNICA - ADSL IP","Interconexión TELEFÓNICA - ADSL IP","212.230.6.96","212.230.6.96","ABR2 (CH1 - Peñuelas)","ABR2 (CH1 - Peñuelas)","","","Disponible","3","","","43357","43357","","Calle Isabel de colbrand 6. Madrid","Aparato","device","ABR2 (CH1 - Peñuelas)","ABR2 (CH1 - Peñuelas)","","OK"
"43368","43368","Interconexión TELEFÓNICA - METROLAN BCN","Interconexión TELEFÓNICA - METROLAN BCN","212.231.6.14","212.231.6.14","SWI_sp_mad_B14","SWI_sp_mad_B14","","","Disponible","3","","","43360","43360","","Calle Isabel de colbrand 6. Madrid","Aparato","device","SWI_sp_mad_B14","SWI_sp_mad_B14","","OK"
"43392","43392","Interconexión TELEFÓNICA - METROLAN","Interconexión TELEFÓNICA - METROLAN","212.230.6.19","212.230.6.19","AGR_sp_mad_C09","AGR_sp_mad_C09","","","Disponible","3","","","43359","43359","","Calle Isabel de colbrand 6. Madrid","Aparato","device","AGR_sp_mad_C09","AGR_sp_mad_C09","","OK"
"43417","43417","Interconexión ABERTIS - INTERXION","Interconexión ABERTIS - INTERXION","212.230.164.252","212.230.164.252","AGW_mad_itx_01","AGW_mad_itx_01","","","Disponible","3","","","43416","43416","","Calle Isabel de colbrand 6. Madrid","Aparato","device","AGW_mad_itx_01","AGW_mad_itx_01","","OK"
"43452","43452","ITX_XTRA_ATICA","ITX_XTRA_ATICA","212.230.160.141","212.230.160.141","SWI_sp_mad_P04","SWI_sp_mad_P04","","","Disponible","3","","","43465","43465","","via dos castillas 33 pozuelo de alarcon","Aparato","device","SWI_sp_mad_P04","SWI_sp_mad_P04","","OK"
"43466","43466","CPD - ATICA","CPD - ATICA","212.230.0.203","212.230.0.203","AGR_sp_mad_P01","AGR_sp_mad_P01","","","Pausado (pausado)","7","","","43451","43451","","via dos castillas 33 pozuelo de alarcon","Aparato","device","AGR_sp_mad_P01","AGR_sp_mad_P01","","[[ pausado a las 18/05/2016 17:52:36 por Fausto Moreno ]]: Pausado por usuario"
"43472","43472","ITX_XTRA_ATICA","ITX_XTRA_ATICA","212.230.18.240","212.230.18.240","SWI_po_pub_18","SWI_po_pub_18","","","Disponible","3","","","43465","43465","","via dos castillas 33 pozuelo de alarcon","Aparato","device","SWI_po_pub_18","SWI_po_pub_18","","OK"
"43486","43486","ITX_XTRA_ATICA","ITX_XTRA_ATICA","212.230.19.240","212.230.19.240","SWI_po_pub_19","SWI_po_pub_19","","","Pausado (pausado)","7","","","43465","43465","","via dos castillas 33 pozuelo de alarcon","Aparato","device","SWI_po_pub_19","SWI_po_pub_19","","[[ pausado a las 25/03/2017 12:24:26 por Fausto Moreno ]]: Pausado por usuario"
"43580","43580","PREVISEGUR","PREVISEGUR","212.230.127.140","212.230.127.140","Previsegur_Router1 (Previsegur router 1) [ADSL Cisco Device]","Previsegur_Router1 (Previsegur router 1) [ADSL Cisco Device]","","","Disponible","3","","","43579","43579","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Previsegur_Router1 (Previsegur router 1) [ADSL Cisco Device]","Previsegur_Router1 (Previsegur router 1) [ADSL Cisco Device]","","OK"
"43592","43592","PREVISEGUR","PREVISEGUR","212.230.127.168","212.230.127.168","Previsegur_Router2 (Previsegur Router 2) [ADSL Cisco Device]","Previsegur_Router2 (Previsegur Router 2) [ADSL Cisco Device]","","","Disponible","3","","","43579","43579","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Previsegur_Router2 (Previsegur Router 2) [ADSL Cisco Device]","Previsegur_Router2 (Previsegur Router 2) [ADSL Cisco Device]","","OK"
"43605","43605","TELECONTACT (INCONCERT)","TELECONTACT (INCONCERT)","212.230.120.42","212.230.120.42","200834_Telecontact_Sarenet","200834_Telecontact_Sarenet","","","Disponible","3","","","41987","41987","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","200834_Telecontact_Sarenet","200834_Telecontact_Sarenet","","OK"
"43620","43620","SOCIEDAD DE INFORMES DE RIESGO DE INCIDENCIAS S.L.","SOCIEDAD DE INFORMES DE RIESGO DE INCIDENCIAS S.L.","212.230.120.43","212.230.120.43","Sociedad_Informes_FTTH_Sarenet_335581 (SOCIEDAD DE INFORMES DE RIESGO DE INCIDENCIAS) [Cisco Device]","Sociedad_Informes_FTTH_Sarenet_335581 (SOCIEDAD DE INFORMES DE RIESGO DE INCIDENCIAS) [Cisco Device]","","","Pausado","8","","","43619","43619","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Sociedad_Informes_FTTH_Sarenet_335581 (SOCIEDAD DE INFORMES DE RIESGO DE INCIDENCIAS) [Cisco Device]","Sociedad_Informes_FTTH_Sarenet_335581 (SOCIEDAD DE INFORMES DE RIESGO DE INCIDENCIAS) [Cisco Device]","","Pausado por dependencia"
"43630","43630","CARRIER HOUSE","CARRIER HOUSE","212.231.6.15","212.231.6.15","SWI_sp_mad_C15 (GNF)","SWI_sp_mad_C15 (GNF)","","","Disponible","3","","","43629","43629","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","SWI_sp_mad_C15 (GNF)","SWI_sp_mad_C15 (GNF)","","OK"
"43665","43665","AUTO ELIA","AUTO ELIA","212.230.116.230","212.230.116.230","AUTOELIA_Alcala_de_Henares [Cisco Device]","AUTOELIA_Alcala_de_Henares [Cisco Device]","","","Disponible","3","","","35374","35374","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AUTOELIA_Alcala_de_Henares [Cisco Device]","AUTOELIA_Alcala_de_Henares [Cisco Device]","","OK"
"43675","43675","MDC_QUENTURE","MDC_QUENTURE","212.230.160.168","212.230.160.168","215063_Sintonia_San_Pedro_BCKP","215063_Sintonia_San_Pedro_BCKP","","","Pausado","8","","","37310","37310","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","215063_Sintonia_San_Pedro_BCKP","215063_Sintonia_San_Pedro_BCKP","","Pausado por dependencia"
"43684","43684","CARRIER HOUSE","CARRIER HOUSE","212.231.6.16","212.231.6.16","SWI_sp_mad_C16","SWI_sp_mad_C16","","","Pausado (pausado por )","7","","","43683","43683","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","SWI_sp_mad_C16","SWI_sp_mad_C16","","Pausado por usuario"
"43770","43770","ITX_XTRA_ATICA","ITX_XTRA_ATICA","212.230.131.129","212.230.131.129","SWI_sp_mad_P03","SWI_sp_mad_P03","","","Disponible","3","","","43465","43465","","via dos castillas 33 pozuelo de alarcon","Aparato","device","SWI_sp_mad_P03","SWI_sp_mad_P03","","OK"
"43850","43850","BCN TRASVASES S.L.","BCN TRASVASES S.L.","212.230.120.31","212.230.120.31","BCN_TRASVASES (326387 BCN TRASVASES) [Cisco IOS Cisco Device]","BCN_TRASVASES (326387 BCN TRASVASES) [Cisco IOS Cisco Device]","","","Pausado","8","","","43849","43849","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","BCN_TRASVASES (326387 BCN TRASVASES) [Cisco IOS Cisco Device]","BCN_TRASVASES (326387 BCN TRASVASES) [Cisco IOS Cisco Device]","","Pausado por dependencia"
"43861","43861","HOTEL ARCIPRESTE DE HITA","HOTEL ARCIPRESTE DE HITA","212.230.120.41","212.230.120.41","335556 HOTEL ARCIPRESTE DE HITA (10M)","335556 HOTEL ARCIPRESTE DE HITA (10M)","","","Disponible","3","","","43860","43860","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335556 HOTEL ARCIPRESTE DE HITA (10M)","335556 HOTEL ARCIPRESTE DE HITA (10M)","","OK"
"43875","43875","LABORATORIES QUINTON INTERNACIONAL","LABORATORIES QUINTON INTERNACIONAL","10.97.16.249","10.97.16.249","335409 LABORATORIES QINTON INTER","335409 LABORATORIES QINTON INTER","","","Pausado (pausado por )","7","","","43874","43874","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335409 LABORATORIES QINTON INTER","335409 LABORATORIES QINTON INTER","","Pausado por usuario"
"43877","43877","LABORATORIES QUINTON INTERNACIONAL","LABORATORIES QUINTON INTERNACIONAL","10.97.16.251","10.97.16.251","Antena UBIQUITI Nodo Benejuzar","Antena UBIQUITI Nodo Benejuzar","","","Pausado (pausado por )","7","","","43874","43874","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena UBIQUITI Nodo Benejuzar","Antena UBIQUITI Nodo Benejuzar","","Pausado por usuario"
"43879","43879","LABORATORIES QUINTON INTERNACIONAL","LABORATORIES QUINTON INTERNACIONAL","10.97.16.250","10.97.16.250","Antena UBIQUITI Cliente","Antena UBIQUITI Cliente","","","Pausado (pausado por )","7","","","43874","43874","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena UBIQUITI Cliente","Antena UBIQUITI Cliente","","Pausado por usuario"
"43894","43894","TICKETEA S.L.","TICKETEA S.L.","212.230.120.45","212.230.120.45","Ticketea_FTTH_Sarenet_335611","Ticketea_FTTH_Sarenet_335611","","","Disponible","3","","","43893","43893","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Ticketea_FTTH_Sarenet_335611","Ticketea_FTTH_Sarenet_335611","","OK"
"43953","43953","Interconexión NEO - LTE","Interconexión NEO - LTE","212.230.164.252","212.230.164.252","AGW_mad_itx_01","AGW_mad_itx_01","","","Disponible","3","","","43321","43321","","Calle Isabel de colbrand 6. Madrid","Aparato","device","AGW_mad_itx_01","AGW_mad_itx_01","","OK"
"43989","43989","INTERXION","INTERXION","212.230.164.252","212.230.164.252","AGW_mad_itx_01","AGW_mad_itx_01","","","Disponible","3","","","43988","43988","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AGW_mad_itx_01","AGW_mad_itx_01","","OK"
"44068","44068","Interconexión AIRE","Interconexión AIRE","10.97.10.245","10.97.10.245","SWI_sp_mad_C09 (Adsl - RTSP)","SWI_sp_mad_C09 (Adsl - RTSP)","","","Pausado (pausado)","7","","","43284","43284","","Calle Isabel de colbrand 6. Madrid","Aparato","device","SWI_sp_mad_C09 (Adsl - RTSP)","SWI_sp_mad_C09 (Adsl - RTSP)","","[[ pausado a las 10/03/2017 9:07:15 por Fausto Moreno ]]: Pausado por usuario"
"44200","44200","Sur Andalucía de Telecomunicaciones","Sur Andalucía de Telecomunicaciones","212.231.3.228","212.231.3.228","334603_Andalucía de Comunicaciones (Mikrotik)","334603_Andalucía de Comunicaciones (Mikrotik)","","","Disponible","3","","","62120","62120","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","334603_Andalucía de Comunicaciones (Mikrotik)","334603_Andalucía de Comunicaciones (Mikrotik)","","OK"
"44262","44262","HOTEL KAKTUS ALBIR","HOTEL KAKTUS ALBIR","212.230.118.235","212.230.118.235","335438 HOTEL KAKTUS ALBIR","335438 HOTEL KAKTUS ALBIR","","","Pausado","8","","","44244","44244","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335438 HOTEL KAKTUS ALBIR","335438 HOTEL KAKTUS ALBIR","","Pausado por dependencia"
"44316","44316","JAIME ESTEVEZ","JAIME ESTEVEZ","212.230.121.7","212.230.121.7","335408 Jaime Estevez Central (FTTH 10M BT)","335408 Jaime Estevez Central (FTTH 10M BT)","","","Disponible","3","","","44315","44315","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335408 Jaime Estevez Central (FTTH 10M BT)","335408 Jaime Estevez Central (FTTH 10M BT)","","OK"
"44365","44365","FEDERACIO CATALANA DE HANDBOL","FEDERACIO CATALANA DE HANDBOL","212.230.120.51","212.230.120.51","335129_Handbol_FTTH_Sarenet(Federacio Catalana Handbol_SantJoanDespi)","335129_Handbol_FTTH_Sarenet(Federacio Catalana Handbol_SantJoanDespi)","","","Disponible","3","","","44364","44364","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335129_Handbol_FTTH_Sarenet(Federacio Catalana Handbol_SantJoanDespi)","335129_Handbol_FTTH_Sarenet(Federacio Catalana Handbol_SantJoanDespi)","","OK"
"44406","44406","CPD ONO Huelva","CPD ONO Huelva","10.97.15.254","10.97.15.254","AGW_HUELVA_01","AGW_HUELVA_01","","","Disponible","3","","","44404","44404","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AGW_HUELVA_01","AGW_HUELVA_01","","OK"
